RollGyr,turnRate,TWa,EGPS0,Z3,TW,H1,W3,WValid,E2,GPSTrueCourse,C3,Z2,headingValid,A3,needsInitialization,W2a,EGyr1,staticMode,E3,PitchGPS,GPSVerticalAccuracy,T,W1,GPSAltitudeMSL,SmoothW2,D3,Ta,D1,gLoad,GPSFixQuality,M2,EGPS1,M1,slipSkid,B1,PitchGyr,A1,H2,D2,EGPS3,E0,EGyr2,EGPS2,HeadingGyr,Z1,EGyr0,M3,GroundSpeed,EGyr3,B3,HeadingGPS,Pitch,GPSNACp,Heading,E1,C1,BaroPressureAltitude,H3,C2,A2,W2,GPSHorizontalAccuracy,BaroVerticalSpeed,SmoothW1,B2,RollGPS,Roll,W1a,headingMag,W3a,SmoothGroundSpeed
0.131743,-0.000000,-6795364448.321345,0.707104,-1.001199,-6795364448.321345,0.011777,0.083679,1.000000,-0.000750,0.000000,-1.121714,-0.003236,0.000000,-1.123081,0.000000,0.277000,0.002390,1.000000,0.706335,0.156922,11.350000,-6795364448.281345,0.000000,376.968506,0.250364,0.342265,-6795364448.331345,-0.784478,1.001161,1.000000,0.000000,0.002061,0.000000,-0.002620,-0.804926,0.255714,0.006043,-0.055037,0.644398,0.707107,0.707873,-0.000768,0.000125,0.127449,-0.002715,0.707889,0.000000,0.277000,0.706319,0.377667,0.000000,0.253737,10.000000,0.124901,0.002383,0.009053,449.225922,-0.042380,0.045944,0.049806,0.277000,5.850000,8.474058,0.000000,0.579852,0.177101,0.132648,0.000000,3.141593,0.086633,0.250364
0.133046,-0.000000,-6795364448.321345,0.707104,-1.000655,-6795364448.231345,0.007699,0.083679,1.000000,-0.000738,0.000000,-1.121714,-0.003216,0.000000,-1.122064,0.000000,0.277000,0.002396,1.000000,0.706333,0.153530,11.350000,-6795364448.231345,0.000000,377.296600,0.252697,0.342265,-6795364448.281345,-0.784478,1.001087,1.000000,0.000000,0.002071,0.000000,-0.002679,-0.790938,0.255301,0.006104,-0.031417,0.644398,0.707107,0.707875,-0.000757,0.000176,0.127748,-0.002656,0.707891,0.000000,0.367000,0.706318,0.404370,0.000000,0.253264,10.000000,0.125194,0.002389,0.009053,449.225922,-0.056870,0.045944,0.049562,0.367000,5.850000,8.474058,0.000000,0.620543,0.182025,0.134023,0.000000,3.141593,0.083679,0.252697
0.133903,-0.000000,-6795364448.231345,0.707105,-0.999900,-6795364448.231345,-0.002086,0.082038,1.000000,-0.000732,0.000000,-1.121714,-0.002778,0.000000,-1.121128,0.000000,0.367000,0.002403,1.000000,0.706342,0.105889,11.350000,-6795364448.171345,0.000000,377.296600,0.252697,0.342265,-6795364448.231345,-0.784478,1.000936,1.000000,0.000000,0.001678,0.000000,-0.002670,-0.778222,0.255734,0.007935,-0.041199,0.644398,0.707107,0.707866,-0.000754,0.000371,0.126344,-0.001492,0.707882,0.000000,0.367000,0.706326,0.343333,359.999997,0.252736,10.000000,0.123818,0.002389,0.009053,449.225922,-0.019075,0.045944,0.048830,0.367000,5.850000,8.307900,0.000000,0.598926,0.166017,0.134542,0.000000,3.141593,0.083679,0.252697
0.133911,-0.000000,-6795364448.231345,0.707105,-1.001303,-6795364448.121345,-0.015972,0.082038,1.000000,-0.000735,0.000000,-1.121714,-0.002300,0.000000,-1.123773,0.000000,0.367000,0.002404,1.000000,0.706347,0.108536,11.350000,-6795364448.131345,0.000000,376.968506,0.251143,0.342265,-6795364448.171345,-0.784478,1.001033,1.000000,0.000000,0.001545,0.000000,-0.002612,-0.762963,0.255761,0.006714,-0.075729,0.644398,0.707107,0.707861,-0.000755,0.000206,0.125465,-0.001917,0.707876,0.000000,0.175000,0.706332,0.389111,359.999999,0.252817,10.000000,0.122956,0.002387,0.009053,449.225922,-0.041015,0.045944,0.048382,0.175000,5.850000,8.307900,0.000000,0.551876,0.141919,0.134068,0.000000,3.141593,0.082038,0.251143
0.133605,-0.000000,-6795364448.121345,0.707104,-1.001888,-6795364448.121345,-0.009468,0.083819,1.000000,-0.000739,0.000000,-1.121714,-0.002924,0.000000,-1.123997,0.000000,0.175000,0.002401,1.000000,0.706348,0.147959,11.350000,-6795364448.081345,0.000000,376.968506,0.251143,0.342265,-6795364448.131345,-0.784478,1.001143,1.000000,0.000000,0.001898,0.000000,-0.002669,-0.778222,0.255598,0.005371,-0.055740,0.644398,0.707107,0.707861,-0.000755,0.000072,0.125418,-0.002883,0.707876,0.000000,0.175000,0.706332,0.392926,359.999997,0.253445,10.000000,0.122911,0.002391,0.009053,449.255096,-0.049113,0.045944,0.049623,0.175000,5.850000,8.488222,0.000000,0.595111,0.159619,0.134123,0.000000,3.141593,0.082038,0.251143
0.133046,-0.000000,-6795364448.121345,0.707104,-1.002585,-6795364448.021345,-0.021809,0.083819,1.000000,-0.000748,0.000000,-1.121714,-0.002442,0.000000,-1.124872,0.000000,0.175000,0.002400,1.000000,0.706345,0.159289,11.350000,-6795364448.031345,0.000000,376.968506,0.250900,0.342265,-6795364448.081345,-0.784478,1.001317,1.000000,0.000000,0.001881,0.000000,-0.002625,-0.757876,0.256001,0.005860,-0.051267,0.644398,0.707107,0.707863,-0.000761,-0.000085,0.125803,-0.002872,0.707879,0.000000,0.239000,0.706330,0.401827,360.000000,0.254067,10.000000,0.123287,0.002389,0.009053,449.255096,-0.057725,0.045944,0.048585,0.239000,5.850000,8.488222,0.000000,0.592568,0.145586,0.133294,0.000000,3.141593,0.083819,0.250900
0.133411,-0.000000,-6795364448.021345,0.707105,-1.000422,-6795364448.021345,0.002055,0.081046,1.000000,-0.000740,0.000000,-1.121714,-0.002243,0.000000,-1.121067,0.000000,0.239000,0.002397,1.000000,0.706341,0.142209,11.350000,-6795364447.981345,0.000000,376.968506,0.250900,0.342265,-6795364448.031345,-0.784478,1.001135,1.000000,0.000000,0.001702,0.000000,-0.002579,-0.797296,0.255123,0.006653,-0.021283,0.644398,0.707107,0.707867,-0.000754,-0.000053,0.126480,-0.002355,0.707883,0.000000,0.239000,0.706325,0.408185,359.999999,0.252865,10.000000,0.123950,0.002383,0.009053,449.245392,-0.063813,0.045944,0.048341,0.239000,5.850000,8.207379,0.000000,0.633259,0.133590,0.133412,0.000000,3.141593,0.083819,0.250900
0.133577,-0.000000,-6795364448.021345,0.707105,-1.000424,-6795364447.921345,0.003020,0.081046,1.000000,-0.000740,0.000000,-1.121714,-0.002283,0.000000,-1.122105,0.000000,0.239000,0.002400,1.000000,0.706338,0.130569,11.350000,-6795364447.931345,0.000000,376.640442,0.248982,0.342265,-6795364447.981345,-0.784478,1.001064,1.000000,0.000000,0.001618,0.000000,-0.002551,-0.788395,0.255531,0.006673,-0.053454,0.644398,0.707107,0.707870,-0.000755,0.000006,0.127009,-0.002193,0.707886,0.000000,0.155000,0.706322,0.399284,360.000000,0.253031,10.000000,0.124468,0.002385,0.009053,449.245392,-0.061039,0.045944,0.048545,0.155000,5.850000,8.207379,0.000000,0.574765,0.131612,0.133535,0.000000,3.141593,0.081046,0.248982
0.134826,-0.000000,-6795364447.921345,0.707105,-1.001577,-6795364447.921345,0.025555,0.077197,1.000000,-0.000734,0.000000,-1.121714,-0.002464,0.000000,-1.123936,0.000000,0.155000,0.002412,1.000000,0.706335,0.112188,11.350000,-6795364447.881345,0.000000,376.640442,0.248982,0.342265,-6795364447.931345,-0.784478,1.001165,1.000000,0.000000,0.001545,0.000000,-0.002549,-0.820185,0.256267,0.007202,-0.064847,0.644398,0.707107,0.707874,-0.000752,0.000160,0.127543,-0.001823,0.707889,0.000000,0.155000,0.706319,0.400555,0.000000,0.253385,10.000000,0.124993,0.002395,0.009053,449.225922,-0.061349,0.045944,0.048891,0.155000,5.850000,7.817636,0.000000,0.572222,0.138156,0.134890,0.000000,3.141593,0.081046,0.248982
0.135674,-0.000000,-6795364447.921345,0.707105,-1.000876,-6795364447.831345,0.015434,0.077197,1.000000,-0.000725,0.000000,-1.121714,-0.002523,0.000000,-1.122267,0.000000,0.155000,0.002412,1.000000,0.706333,0.132447,11.350000,-6795364447.831345,0.000000,376.312347,0.251722,0.342265,-6795364447.881345,-0.784478,1.001106,1.000000,0.000000,0.001697,0.000000,-0.002549,-0.796024,0.255285,0.005982,-0.038136,0.644398,0.707107,0.707876,-0.000741,0.000062,0.127867,-0.002465,0.707891,0.000000,0.386000,0.706317,0.396741,360.000000,0.252828,10.000000,0.125310,0.002397,0.009053,449.225922,-0.057399,0.045944,0.048830,0.386000,5.850000,7.817636,0.000000,0.615457,0.142545,0.135809,0.000000,3.141593,0.077197,0.251722
0.135019,-0.000000,-6795364447.831345,0.707105,-1.001204,-6795364447.831345,-0.016020,0.067901,1.000000,-0.000723,0.000000,-1.121714,-0.002214,0.000000,-1.123142,0.000000,0.386000,0.002402,1.000000,0.706334,0.117415,11.350000,-6795364447.781345,0.000000,376.312347,0.251722,0.342265,-6795364447.831345,-0.784478,1.001130,1.000000,0.000000,0.001536,0.000000,-0.002502,-0.755333,0.254389,0.007141,-0.031340,0.644398,0.707107,0.707875,-0.000739,0.000087,0.127714,-0.001939,0.707890,0.000000,0.386000,0.706318,0.385296,359.999999,0.251650,10.000000,0.125160,0.002385,0.009053,449.158936,-0.048016,0.045944,0.048341,0.386000,5.850000,6.876212,0.000000,0.614185,0.131456,0.134944,0.000000,3.141593,0.077197,0.251722
0.133856,-0.000000,-6795364447.831345,0.707105,-1.000152,-6795364447.721345,-0.022036,0.067901,1.000000,-0.000724,0.000000,-1.121714,-0.002270,0.000000,-1.121291,0.000000,0.386000,0.002390,1.000000,0.706330,0.110863,11.350000,-6795364447.731345,0.000000,376.312347,0.248208,0.342265,-6795364447.781345,-0.784478,1.000987,1.000000,0.000000,0.001489,0.000000,-0.002481,-0.760420,0.253562,0.006958,-0.038392,0.644398,0.707107,0.707878,-0.000741,0.000121,0.128291,-0.001886,0.707894,0.000000,0.076000,0.706314,0.409457,360.000000,0.250708,10.000000,0.125725,0.002372,0.009053,449.158936,-0.062528,0.045944,0.048504,0.076000,5.850000,6.876212,0.000000,0.600197,0.130467,0.133786,0.000000,3.141593,0.067901,0.248208
0.133367,-0.000000,-6795364447.721345,0.707105,-1.001429,-6795364447.721345,-0.008600,0.066569,1.000000,-0.000719,0.000000,-1.121714,-0.003606,0.000000,-1.123753,0.000000,0.076000,0.002387,1.000000,0.706329,0.098010,11.350000,-6795364447.681345,0.000000,376.312347,0.248208,0.342265,-6795364447.731345,-0.784478,1.001086,1.000000,0.000000,0.001737,0.000000,-0.002650,-0.782037,0.253602,0.007385,-0.057988,0.644398,0.707107,0.707879,-0.000745,0.000528,0.128405,-0.001617,0.707895,0.000000,0.076000,0.706314,0.389111,0.000002,0.250489,10.000000,0.125838,0.002374,0.009053,449.158936,-0.053467,0.045944,0.050722,0.076000,5.850000,6.741384,0.000000,0.576037,0.183542,0.134367,0.000000,3.141593,0.067901,0.248208
0.133661,-0.000000,-6795364447.721345,0.707104,-1.000921,-6795364447.631345,-0.014341,0.066569,1.000000,-0.000712,0.000000,-1.121714,-0.003674,0.000000,-1.122349,0.000000,0.076000,0.002385,1.000000,0.706330,0.101334,11.350000,-6795364447.631345,0.000000,376.312347,0.245304,0.342265,-6795364447.681345,-0.784478,1.001048,1.000000,0.000000,0.001874,0.000000,-0.002755,-0.768049,0.253013,0.006958,-0.050600,0.644398,0.707107,0.707878,-0.000739,0.000623,0.128262,-0.001795,0.707894,0.000000,0.103000,0.706314,0.386568,0.000001,0.249978,10.000000,0.125698,0.002375,0.009053,449.158936,-0.048344,0.045944,0.050132,0.103000,5.850000,6.741384,0.000000,0.595111,0.202299,0.135030,0.000000,3.141593,0.066569,0.245304
0.134590,-0.000000,-6795364447.631345,0.707104,-1.001818,-6795364447.631345,-0.009106,0.064134,1.000000,-0.000702,0.000000,-1.121714,-0.003297,0.000000,-1.124058,0.000000,0.103000,0.002385,1.000000,0.706326,0.106272,11.350000,-6795364447.581345,0.000000,376.312347,0.245304,0.342265,-6795364447.631345,-0.784478,1.001163,1.000000,0.000000,0.001845,0.000000,-0.002793,-0.778222,0.252080,0.006897,-0.042209,0.644398,0.707107,0.707883,-0.000728,0.000533,0.129058,-0.001895,0.707899,0.000000,0.103000,0.706310,0.415815,0.000000,0.249163,10.000000,0.126478,0.002374,0.009053,449.149231,-0.067101,0.045944,0.049562,0.103000,5.850000,6.494793,0.000000,0.602741,0.192668,0.135748,0.000000,3.141593,0.066569,0.245304
0.135302,-0.000000,-6795364447.631345,0.707104,-1.000705,-6795364447.521345,-0.009154,0.064134,1.000000,-0.000695,0.000000,-1.121714,-0.003494,0.000000,-1.121820,0.000000,0.103000,0.002387,1.000000,0.706325,0.099950,11.350000,-6795364447.531345,0.000000,376.312347,0.244538,0.342265,-6795364447.581345,-0.784478,1.001070,1.000000,0.000000,0.001838,0.000000,-0.002871,-0.775679,0.251717,0.007243,-0.051202,0.644398,0.707107,0.707883,-0.000721,0.000604,0.129119,-0.001698,0.707899,0.000000,0.207000,0.706309,0.386568,0.000000,0.248680,10.000000,0.126539,0.002376,0.009053,449.149231,-0.052696,0.045944,0.049969,0.207000,5.850000,6.494793,0.000000,0.587481,0.197831,0.136549,0.000000,3.141593,0.064134,0.244538
0.136460,-0.000000,-6795364447.521345,0.707105,-1.000889,-6795364447.521345,-0.001933,0.074049,1.000000,-0.000692,0.000000,-1.121714,-0.002668,0.000000,-1.122715,0.000000,0.207000,0.002393,1.000000,0.706330,0.116685,11.350000,-6795364447.481345,0.000000,376.312347,0.244538,0.342265,-6795364447.531345,-0.784478,1.001059,1.000000,0.000000,0.001746,0.000000,-0.002815,-0.785852,0.251400,0.006409,-0.054483,0.644398,0.707107,0.707878,-0.000712,0.000306,0.128255,-0.002164,0.707894,0.000000,0.207000,0.706315,0.366222,0.000002,0.248705,10.000000,0.125691,0.002380,0.009053,449.245392,-0.034202,0.045944,0.048585,0.207000,5.850000,7.498803,0.000000,0.587481,0.166274,0.137053,0.000000,3.141593,0.064134,0.244538
0.137335,-0.000000,-6795364447.521345,0.707105,-1.000803,-6795364447.421345,0.005432,0.074049,1.000000,-0.000681,0.000000,-1.121714,-0.003163,0.000000,-1.122430,0.000000,0.207000,0.002397,1.000000,0.706332,0.099300,11.350000,-6795364447.431345,0.000000,375.984253,0.244307,0.342265,-6795364447.481345,-0.784478,1.001030,1.000000,0.000000,0.001703,0.000000,-0.002871,-0.793481,0.251170,0.007528,-0.049402,0.644398,0.707107,0.707876,-0.000705,0.000477,0.128010,-0.001604,0.707892,0.000000,0.233000,0.706316,0.391654,0.000001,0.248131,10.000000,0.125451,0.002383,0.009053,449.245392,-0.046266,0.045944,0.049766,0.233000,5.850000,7.498803,0.000000,0.595111,0.176642,0.138118,0.000000,3.141593,0.074049,0.244307
0.136990,-0.000000,-6795364447.421345,0.707104,-1.001768,-6795364447.421345,-0.018960,0.063684,1.000000,-0.000687,0.000000,-1.121714,-0.002953,0.000000,-1.124058,0.000000,0.233000,0.002393,1.000000,0.706334,0.136890,11.350000,-6795364447.371345,0.000000,375.984253,0.244307,0.342265,-6795364447.431345,-0.784478,1.001145,1.000000,0.000000,0.001901,0.000000,-0.002869,-0.755333,0.250869,0.005554,-0.045720,0.644398,0.707107,0.707874,-0.000705,0.000212,0.127684,-0.002675,0.707890,0.000000,0.233000,0.706318,0.373852,0.000001,0.248589,10.000000,0.125131,0.002383,0.009053,449.168671,-0.037109,0.045944,0.049257,0.233000,5.850000,6.449223,0.000000,0.598926,0.171224,0.137672,0.000000,3.141593,0.074049,0.244307
0.137476,-0.000000,-6795364447.421345,0.707105,-1.001489,-6795364447.331345,-0.005250,0.063684,1.000000,-0.000685,0.000000,-1.121714,-0.002469,0.000000,-1.123163,0.000000,0.233000,0.002395,1.000000,0.706331,0.121759,11.350000,-6795364447.331345,0.000000,375.984253,0.246061,0.342265,-6795364447.371345,-0.784478,1.001168,1.000000,0.000000,0.001679,0.000000,-0.002808,-0.785852,0.250833,0.007121,-0.056280,0.644398,0.707107,0.707877,-0.000702,0.000176,0.128176,-0.002015,0.707893,0.000000,0.332000,0.706315,0.432346,359.999999,0.248251,10.000000,0.125613,0.002381,0.009053,449.168671,-0.075991,0.045944,0.048545,0.332000,5.850000,6.449223,0.000000,0.579852,0.150257,0.137728,0.000000,3.141593,0.063684,0.246061
0.137964,-0.000000,-6795364447.331345,0.707104,-1.002032,-6795364447.331345,0.004494,0.062436,1.000000,-0.000681,0.000000,-1.121714,-0.003238,0.000000,-1.124119,0.000000,0.332000,0.002398,1.000000,0.706331,0.147025,11.350000,-6795364447.281345,0.000000,375.984253,0.246061,0.342265,-6795364447.331345,-0.784478,1.001277,1.000000,0.000000,0.001985,0.000000,-0.002883,-0.793481,0.250757,0.005615,-0.050233,0.644398,0.707107,0.707878,-0.000699,0.000171,0.128203,-0.002761,0.707893,0.000000,0.332000,0.706315,0.381481,359.999997,0.248681,10.000000,0.125640,0.002390,0.009053,449.168671,-0.051688,0.045944,0.050050,0.332000,5.850000,6.322767,0.000000,0.595111,0.174670,0.138696,0.000000,3.141593,0.063684,0.246061
0.138273,-0.000000,-6795364447.331345,0.707104,-1.001519,-6795364447.231345,-0.008732,0.062436,1.000000,-0.000679,0.000000,-1.121714,-0.003318,0.000000,-1.123040,0.000000,0.332000,0.002401,1.000000,0.706328,0.151210,11.350000,-6795364447.231345,0.000000,375.984253,0.241859,0.342265,-6795364447.281345,-0.784478,1.001280,1.000000,0.000000,0.002076,0.000000,-0.002930,-0.770592,0.250884,0.006104,-0.044206,0.644398,0.707107,0.707880,-0.000698,0.000210,0.128652,-0.002674,0.707896,0.000000,0.036000,0.706312,0.404370,359.999999,0.248890,10.000000,0.126079,0.002394,0.009053,449.168671,-0.060130,0.045944,0.049766,0.036000,5.850000,6.322767,0.000000,0.600197,0.185287,0.139211,0.000000,3.141593,0.062436,0.241859
0.138325,-0.000000,-6795364447.231345,0.707104,-1.002350,-6795364447.231345,-0.017941,0.061211,1.000000,-0.000685,0.000000,-1.121714,-0.003480,0.000000,-1.124607,0.000000,0.036000,0.002409,1.000000,0.706328,0.139478,11.350000,-6795364447.181345,0.000000,375.984253,0.241859,0.342265,-6795364447.231345,-0.784478,1.001422,1.000000,0.000000,0.002063,0.000000,-0.002991,-0.762963,0.252276,0.006592,-0.067846,0.644398,0.707107,0.707880,-0.000706,0.000342,0.128602,-0.002352,0.707896,0.000000,0.036000,0.706312,0.385296,0.000000,0.250019,10.000000,0.126032,0.002403,0.009053,449.168671,-0.050299,0.045944,0.050050,0.036000,5.850000,6.198792,0.000000,0.564592,0.194830,0.139452,0.000000,3.141593,0.062436,0.241859
0.138695,-0.000000,-6795364447.231345,0.707104,-1.002048,-6795364447.131345,-0.015342,0.061211,1.000000,-0.000695,0.000000,-1.121714,-0.002789,0.000000,-1.123773,0.000000,0.036000,0.002421,1.000000,0.706330,0.139046,11.350000,-6795364447.131345,0.000000,376.312347,0.241942,0.342265,-6795364447.181345,-0.784478,1.001472,1.000000,0.000000,0.001908,0.000000,-0.002941,-0.770592,0.253766,0.006307,-0.075048,0.644398,0.707107,0.707878,-0.000713,0.000192,0.128277,-0.002429,0.707894,0.000000,0.246000,0.706314,0.381481,0.000000,0.251471,10.000000,0.125712,0.002411,0.009053,449.168671,-0.044725,0.045944,0.048830,0.246000,5.850000,6.198792,0.000000,0.564592,0.170090,0.139321,0.000000,3.141593,0.061211,0.241942
0.137336,-0.000000,-6795364447.131345,0.707103,-1.000697,-6795364447.131345,-0.033290,0.071183,1.000000,-0.000707,0.000000,-1.121714,-0.003852,0.000000,-1.121677,0.000000,0.246000,0.002419,1.000000,0.706329,0.159897,11.350000,-6795364447.071345,0.000000,376.312347,0.241942,0.342265,-6795364447.131345,-0.784478,1.001336,1.000000,0.000000,0.002254,0.000000,-0.003077,-0.743889,0.254802,0.005493,-0.055645,0.644398,0.707107,0.707880,-0.000728,0.000281,0.128562,-0.002949,0.707896,0.000000,0.246000,0.706313,0.389111,359.999997,0.252903,10.000000,0.125992,0.002416,0.009053,449.264832,-0.047364,0.045944,0.050783,0.246000,5.850000,7.208606,0.000000,0.595111,0.205424,0.138696,0.000000,3.141593,0.061211,0.241942
0.137760,-0.000000,-6795364447.131345,0.707104,-1.001379,-6795364447.031345,-0.023693,0.071183,1.000000,-0.000703,0.000000,-1.121714,-0.002324,0.000000,-1.123529,0.000000,0.246000,0.002416,1.000000,0.706328,0.135075,11.350000,-6795364447.031345,0.000000,376.312347,0.238643,0.342265,-6795364447.071345,-0.784478,1.001370,1.000000,0.000000,0.001788,0.000000,-0.002936,-0.765506,0.253932,0.006999,-0.025898,0.644398,0.707107,0.707880,-0.000720,0.000121,0.128670,-0.002175,0.707896,0.000000,0.077000,0.706312,0.417086,359.999994,0.251555,10.000000,0.126097,0.002404,0.009053,449.264832,-0.066896,0.045944,0.047894,0.077000,5.850000,7.208606,0.000000,0.628173,0.154714,0.138096,0.000000,3.141593,0.071183,0.238643
0.136987,-0.000000,-6795364447.031345,0.707105,-1.002086,-6795364447.031345,-0.022378,0.061879,1.000000,-0.000704,0.000000,-1.121714,-0.002315,0.000000,-1.124302,0.000000,0.077000,0.002409,1.000000,0.706330,0.110313,11.350000,-6795364446.981345,0.000000,376.312347,0.238643,0.342265,-6795364447.031345,-0.784478,1.001472,1.000000,0.000000,0.001539,0.000000,-0.002873,-0.762963,0.253477,0.007324,-0.038560,0.644398,0.707107,0.707879,-0.000722,0.000177,0.128402,-0.001744,0.707895,0.000000,0.077000,0.706314,0.377667,359.999997,0.250614,10.000000,0.125834,0.002391,0.009053,449.196747,-0.046009,0.045944,0.048647,0.077000,5.850000,6.266411,0.000000,0.598926,0.139066,0.137026,0.000000,3.141593,0.071183,0.238643
0.136735,-0.000000,-6795364447.031345,0.707105,-1.000713,-6795364446.921345,-0.006011,0.061879,1.000000,-0.000708,0.000000,-1.121714,-0.001678,0.000000,-1.121820,0.000000,0.077000,0.002401,1.000000,0.706331,0.149144,11.350000,-6795364446.931345,0.000000,376.312347,0.237551,0.342265,-6795364446.981345,-0.784478,1.001337,1.000000,0.000000,0.001593,0.000000,-0.002726,-0.785852,0.252491,0.005249,-0.037656,0.644398,0.707107,0.707877,-0.000717,-0.000248,0.128134,-0.002896,0.707893,0.000000,0.184000,0.706315,0.386568,0.000003,0.250425,10.000000,0.125571,0.002385,0.009053,449.196747,-0.045916,0.045944,0.047527,0.184000,5.850000,6.266411,0.000000,0.605284,0.108988,0.136178,0.000000,3.141593,0.061879,0.237551
0.135734,-0.000000,-6795364446.921345,0.707105,-1.000330,-6795364446.921345,-0.009058,0.059536,1.000000,-0.000707,0.000000,-1.121714,-0.002413,0.000000,-1.121799,0.000000,0.184000,0.002390,1.000000,0.706335,0.156392,11.350000,-6795364446.881345,0.000000,376.312347,0.237551,0.342265,-6795364446.931345,-0.784478,1.001220,1.000000,0.000000,0.001764,0.000000,-0.002727,-0.774407,0.251724,0.005982,-0.026078,0.644398,0.707107,0.707874,-0.000718,-0.000166,0.127530,-0.002785,0.707889,0.000000,0.184000,0.706319,0.377667,0.000000,0.249818,10.000000,0.124980,0.002378,0.009053,449.187042,-0.039124,0.045944,0.049013,0.184000,5.850000,6.029133,0.000000,0.621815,0.129452,0.135606,0.000000,3.141593,0.061879,0.237551
0.135427,-0.000000,-6795364446.921345,0.707105,-1.000948,-6795364446.821345,-0.003769,0.059536,1.000000,-0.000708,0.000000,-1.121714,-0.002109,0.000000,-1.123000,0.000000,0.184000,0.002390,1.000000,0.706338,0.128935,11.350000,-6795364446.831345,0.000000,376.312347,0.235759,0.342265,-6795364446.881345,-0.784478,1.001219,1.000000,0.000000,0.001557,0.000000,-0.002651,-0.783308,0.251960,0.007121,-0.042951,0.644398,0.707107,0.707870,-0.000722,-0.000035,0.127017,-0.002047,0.707886,0.000000,0.148000,0.706322,0.381481,360.000000,0.249500,10.000000,0.124476,0.002373,0.009053,449.187042,-0.040643,0.045944,0.048219,0.148000,5.850000,6.029133,0.000000,0.592568,0.123330,0.135182,0.000000,3.141593,0.059536,0.235759
0.133565,-0.000000,-6795364446.821345,0.707105,-1.001526,-6795364446.821345,-0.027146,0.058369,1.000000,-0.000713,0.000000,-1.121714,-0.002915,0.000000,-1.123569,0.000000,0.148000,0.002378,1.000000,0.706337,0.112930,11.350000,-6795364446.771345,0.000000,376.312347,0.235759,0.342265,-6795364446.831345,-0.784478,1.001275,1.000000,0.000000,0.001646,0.000000,-0.002712,-0.747703,0.251934,0.007080,-0.040679,0.644398,0.707107,0.707872,-0.000733,0.000252,0.127239,-0.001854,0.707887,0.000000,0.148000,0.706321,0.389111,0.000002,0.249154,10.000000,0.124694,0.002363,0.009053,449.187042,-0.045942,0.045944,0.049684,0.148000,5.850000,5.910914,0.000000,0.602741,0.153750,0.133966,0.000000,3.141593,0.059536,0.235759
0.133158,-0.000000,-6795364446.821345,0.707105,-1.000926,-6795364446.721345,-0.016370,0.058369,1.000000,-0.000709,0.000000,-1.121714,-0.002935,0.000000,-1.122349,0.000000,0.148000,0.002369,1.000000,0.706337,0.115772,11.350000,-6795364446.721345,0.000000,376.312347,0.234924,0.342265,-6795364446.771345,-0.784478,1.001214,1.000000,0.000000,0.001725,0.000000,-0.002735,-0.773136,0.250877,0.006673,-0.034589,0.644398,0.707107,0.707871,-0.000729,0.000296,0.127160,-0.002044,0.707887,0.000000,0.194000,0.706321,0.391654,0.000000,0.248175,10.000000,0.124618,0.002356,0.009053,449.187042,-0.049236,0.045944,0.049277,0.194000,5.850000,5.910914,0.000000,0.610370,0.163734,0.133767,0.000000,3.141593,0.058369,0.234924
0.133286,-0.000000,-6795364446.721345,0.707105,-1.000327,-6795364446.721345,-0.012243,0.057224,1.000000,-0.000707,0.000000,-1.121714,-0.002907,0.000000,-1.121677,0.000000,0.194000,0.002369,1.000000,0.706340,0.116276,11.350000,-6795364446.681345,0.000000,376.312347,0.234924,0.342265,-6795364446.721345,-0.784478,1.001100,1.000000,0.000000,0.001740,0.000000,-0.002751,-0.774407,0.250764,0.006775,-0.064852,0.644398,0.707107,0.707868,-0.000728,0.000305,0.126614,-0.002034,0.707884,0.000000,0.194000,0.706325,0.389111,0.000000,0.248074,10.000000,0.124083,0.002356,0.009053,449.187042,-0.049764,0.045944,0.049196,0.194000,5.850000,5.795014,0.000000,0.564592,0.165690,0.133931,0.000000,3.141593,0.058369,0.234924
0.131840,-0.000000,-6795364446.721345,0.707105,-1.000523,-6795364446.621345,-0.035084,0.057224,1.000000,-0.000716,0.000000,-1.121714,-0.002477,0.000000,-1.122308,0.000000,0.194000,0.002358,1.000000,0.706335,0.115905,11.350000,-6795364446.621345,0.000000,376.312347,0.232346,0.342265,-6795364446.681345,-0.784478,1.001051,1.000000,0.000000,0.001635,0.000000,-0.002705,-0.740074,0.250457,0.006795,-0.039843,0.644398,0.707107,0.707873,-0.000735,0.000204,0.127416,-0.002021,0.707889,0.000000,0.106000,0.706320,0.399284,0.000000,0.247765,10.000000,0.124868,0.002344,0.009053,449.187042,-0.055459,0.045944,0.048545,0.106000,5.850000,5.795014,0.000000,0.612913,0.149017,0.132181,0.000000,3.141593,0.057224,0.232346
