E2,A1,GPSTrueCourse,C2,WValid,SmoothGroundSpeed,GPSFixQuality,TW,EGPS2,B3,W2,Pitch,C1,GPSHorizontalAccuracy,H1,RollGyr,needsInitialization,D3,HeadingGPS,EGyr3,gLoad,Z2,W3a,B2,GPSNACp,GPSAltitudeMSL,TWa,Roll,W1,A2,W1a,staticMode,PitchGyr,W2a,EGPS0,B1,M2,W3,T,E3,A3,M1,Heading,D1,BaroVerticalSpeed,RollGPS,HeadingGyr,BaroPressureAltitude,PitchGPS,C3,SmoothW1,M3,D2,slipSkid,turnRate,Z1,headingValid,EGPS3,Ta,H3,headingMag,EGyr2,EGyr0,GroundSpeed,SmoothW2,EGPS1,E0,EGyr1,H2,E1,Z3,GPSVerticalAccuracy
0.000249,0.004761,0.000000,0.045944,1.000000,0.105771,1.000000,-6795364571.331345,0.000432,0.400555,0.832000,0.092623,0.009053,6.200000,0.014977,0.130860,0.000000,0.342265,359.999994,0.706649,0.996099,-0.004594,0.012787,0.667592,10.000000,308.070892,-6795364571.431345,0.133167,0.000000,0.051393,0.000000,1.000000,0.090919,0.609000,0.707102,-0.789666,0.000000,0.009273,-6795364571.321345,0.706658,-1.115574,0.000000,0.072656,-0.784478,0.939063,0.246116,0.074140,448.011475,0.176180,-1.121714,0.000000,0.000000,0.644398,-0.003854,-0.000151,-0.003336,0.000000,0.707107,-6795364571.371345,-0.060266,3.141593,0.000246,0.707563,0.832000,0.105771,0.002606,0.707554,0.001369,0.018548,0.001393,-0.995435,12.750000
0.000257,0.006185,0.000000,0.045944,1.000000,0.105771,1.000000,-6795364571.331345,0.000436,0.378938,0.832000,0.094190,0.009053,6.200000,0.015925,0.133966,0.000000,0.342265,359.999998,0.706645,0.995953,-0.003992,0.009273,0.630716,10.000000,308.070892,-6795364571.331345,0.135984,0.000000,0.049888,0.000000,1.000000,0.092766,0.832000,0.707102,-0.801111,0.000000,0.009273,-6795364571.271345,0.706654,-1.115553,0.000000,0.073368,-0.784478,0.939063,0.234773,0.074867,448.011475,0.164068,-1.121714,0.000000,0.000000,0.644398,-0.003844,-0.000151,-0.002759,0.000000,0.707107,-6795364571.321345,-0.044214,3.141593,0.000253,0.707567,0.832000,0.105771,0.002461,0.707558,0.001399,-0.002955,0.001420,-0.994879,12.750000
0.000280,0.006836,0.000000,0.045944,1.000000,0.115716,1.000000,-6795364571.231345,0.000682,0.404370,0.603000,0.094076,0.009053,6.200000,0.026757,0.137326,0.000000,0.342265,0.000001,0.706637,0.995969,-0.004404,0.009273,0.671407,10.000000,307.414703,-6795364571.331345,0.139537,0.000000,0.050905,0.000000,1.000000,0.093195,0.832000,0.707103,-0.816370,0.000000,0.018254,-6795364571.221345,0.706646,-1.117161,0.000000,0.074647,-0.784478,1.848588,0.247837,0.076171,448.090332,0.137347,-1.121714,0.000000,0.000000,0.644398,-0.003919,-0.000136,-0.002188,0.000000,0.707106,-6795364571.271345,-0.056106,3.141593,0.000271,0.707575,0.603000,0.115716,0.002377,0.707566,0.001423,0.019783,0.001442,-0.995743,12.750000
0.000296,0.006470,0.000000,0.045944,1.000000,0.115716,1.000000,-6795364571.231345,0.000736,0.386568,0.603000,0.095460,0.009053,6.200000,0.035435,0.141313,0.000000,0.342265,0.000000,0.706631,0.996031,-0.004387,0.018254,0.615457,10.000000,307.414703,-6795364571.231345,0.143506,0.000000,0.050701,0.000000,1.000000,0.094722,0.603000,0.707103,-0.824000,0.000000,0.018254,-6795364571.171345,0.706640,-1.117710,0.000000,0.075549,-0.784478,1.848588,0.250964,0.077092,448.090332,0.131685,-1.121714,0.000000,0.000000,0.644398,-0.003967,-0.000136,-0.002248,0.000000,0.707106,-6795364571.221345,-0.048869,3.141593,0.000287,0.707581,0.603000,0.115716,0.002361,0.707571,0.001457,-0.013038,0.001475,-0.996337,12.750000
0.000292,0.004700,0.000000,0.045944,1.000000,0.120942,1.000000,-6795364571.131345,0.000328,0.434889,0.377000,0.098925,0.009053,6.200000,0.024408,0.144733,0.000000,0.342265,0.000004,0.706615,0.996148,-0.003806,0.018254,0.591296,10.000000,307.086609,-6795364571.231345,0.146408,0.000000,0.049806,0.000000,1.000000,0.097370,0.603000,0.707102,-0.804926,0.000000,0.017896,-6795364571.121345,0.706625,-1.118442,0.000000,0.078015,-0.784478,1.812341,0.228401,0.079608,448.090332,0.175193,-1.121714,0.000000,0.000000,0.644398,-0.003927,-0.000123,-0.003373,0.000000,0.707107,-6795364571.171345,-0.081077,3.141593,0.000291,0.707596,0.377000,0.120942,0.002490,0.707586,0.001494,-0.038398,0.001514,-0.996940,12.750000
0.000303,0.004639,0.000000,0.045944,1.000000,0.120942,1.000000,-6795364571.131345,0.000197,0.386568,0.377000,0.100667,0.009053,6.200000,0.034742,0.148150,0.000000,0.342265,0.000000,0.706608,0.996165,-0.004139,0.017896,0.668864,10.000000,307.086609,-6795364571.131345,0.149890,0.000000,0.050579,0.000000,1.000000,0.098575,0.377000,0.707102,-0.824000,0.000000,0.017896,-6795364571.071345,0.706618,-1.117425,0.000000,0.079139,-0.784478,1.812341,0.235107,0.080755,448.090332,0.203220,-1.121714,0.000000,0.000000,0.644398,-0.003964,-0.000123,-0.003743,0.000000,0.707107,-6795364571.121345,-0.054830,3.141593,0.000305,0.707603,0.377000,0.120942,0.002705,0.707593,0.001523,0.006861,0.001546,-0.996506,12.750000
0.000312,0.005493,0.000000,0.045944,1.000000,0.133743,1.000000,-6795364571.031345,0.000334,0.400555,0.761000,0.102346,0.009053,6.200000,0.024407,0.151116,0.000000,0.342265,0.000001,0.706601,0.996219,-0.004431,0.017896,0.644704,10.000000,306.102386,-6795364571.131345,0.153072,0.000000,0.050905,0.000000,1.000000,0.100462,0.377000,0.707101,-0.804926,0.000000,0.008508,-6795364571.021345,0.706611,-1.117832,0.000000,0.080363,-0.784478,0.861579,0.248861,0.082004,448.012543,0.194727,-1.121714,0.000000,0.000000,0.644398,-0.004025,-0.000110,-0.003324,0.000000,0.707107,-6795364571.071345,-0.057324,3.141593,0.000311,0.707611,0.761000,0.133743,0.002737,0.707601,0.001553,0.003942,0.001576,-0.996642,12.750000
0.000322,0.006104,0.000000,0.045944,1.000000,0.133743,1.000000,-6795364571.031345,0.000295,0.404370,0.761000,0.103348,0.009053,6.200000,0.027517,0.154453,0.000000,0.342265,359.999998,0.706592,0.996128,-0.003594,0.008508,0.651062,10.000000,306.102386,-6795364571.031345,0.155754,0.000000,0.049359,0.000000,1.000000,0.101957,0.761000,0.707103,-0.813827,0.000000,0.008508,-6795364570.971345,0.706602,-1.116326,0.000000,0.081723,-0.784478,0.861579,0.219434,0.083392,448.012543,0.171590,-1.121714,0.000000,0.000000,0.644398,-0.003947,-0.000110,-0.002810,0.000000,0.707107,-6795364571.021345,-0.060608,3.141593,0.000323,0.707619,0.761000,0.133743,0.002413,0.707609,0.001582,0.007622,0.001599,-0.995709,12.750000
0.000319,0.003906,0.000000,0.045944,1.000000,0.143908,1.000000,-6795364570.931345,-0.000255,0.404370,0.642000,0.104687,0.009053,6.200000,0.008871,0.156203,0.000000,0.342265,0.000007,0.706583,0.996240,-0.002652,0.008508,0.663778,10.000000,305.774292,-6795364571.031345,0.156531,0.000000,0.048341,0.000000,1.000000,0.102459,0.761000,0.707103,-0.785852,0.000000,0.017630,-6795364570.921345,0.706594,-1.118564,0.000000,0.083079,-0.784478,1.785334,0.172547,0.084775,448.092499,0.213886,-1.121714,0.000000,0.000000,0.644398,-0.003778,-0.000099,-0.004036,0.000000,0.707107,-6795364570.971345,-0.061071,3.141593,0.000330,0.707628,0.642000,0.143908,0.002385,0.707617,0.001596,0.017620,0.001612,-0.996786,12.750000
0.000321,0.004883,0.000000,0.045944,1.000000,0.143908,1.000000,-6795364570.931345,-0.000106,0.391654,0.642000,0.106276,0.009053,6.200000,0.022928,0.157682,0.000000,0.342265,0.000002,0.706578,0.996236,-0.003669,0.017630,0.653605,10.000000,305.774292,-6795364570.931345,0.158520,0.000000,0.050376,0.000000,1.000000,0.104023,0.642000,0.707102,-0.813827,0.000000,0.017630,-6795364570.871345,0.706588,-1.117303,0.000000,0.084000,-0.784478,1.785334,0.199464,0.085715,448.092499,0.216707,-1.121714,0.000000,0.000000,0.644398,-0.003812,-0.000099,-0.003790,0.000000,0.707107,-6795364570.921345,-0.052765,3.141593,0.000330,0.707634,0.642000,0.143908,0.002568,0.707623,0.001615,0.013140,0.001634,-0.996380,12.750000
0.000319,0.005066,0.000000,0.045944,1.000000,0.160030,1.000000,-6795364570.831345,-0.000074,0.377667,0.950000,0.108222,0.009053,6.200000,0.015650,0.159306,0.000000,0.342265,0.000000,0.706576,0.996228,-0.003430,0.017630,0.640889,10.000000,304.790039,-6795364570.931345,0.160080,0.000000,0.049501,0.000000,1.000000,0.106146,0.642000,0.707102,-0.797296,0.000000,0.017630,-6795364570.821345,0.706586,-1.117283,0.000000,0.084317,-0.784478,1.305426,0.197926,0.086038,448.054688,0.209989,-1.121714,0.000000,0.000000,0.644398,-0.003765,-0.000089,-0.003601,0.000000,0.707107,-6795364570.871345,-0.040762,3.141593,0.000327,0.707636,0.950000,0.160030,0.002517,0.707625,0.001638,0.002501,0.001656,-0.996224,12.750000
0.000313,0.005493,0.000000,0.045944,1.000000,0.160030,1.000000,-6795364570.831345,-0.000108,0.424716,0.950000,0.110692,0.009053,6.200000,0.024767,0.161325,0.000000,0.342265,359.999999,0.706564,0.995938,-0.002919,0.017630,0.618000,10.000000,304.790039,-6795364570.831345,0.161642,0.000000,0.048667,0.000000,1.000000,0.108979,0.950000,0.707103,-0.813827,0.000000,0.012891,-6795364570.771345,0.706575,-1.114129,0.000000,0.086102,-0.784478,1.305426,0.177131,0.087860,448.054688,0.194597,-1.121714,0.000000,0.000000,0.644398,-0.003660,-0.000089,-0.003262,0.000000,0.707107,-6795364570.821345,-0.070816,3.141593,0.000322,0.707647,0.950000,0.160030,0.002294,0.707636,0.001668,-0.015351,0.001681,-0.994194,12.750000
0.000311,0.005249,0.000000,0.045944,1.000000,0.173649,1.000000,-6795364570.731345,-0.000060,0.373852,0.841000,0.112102,0.009053,6.200000,0.013557,0.162324,0.000000,0.342265,360.000000,0.706562,0.996031,-0.003223,0.012891,0.656148,10.000000,304.461975,-6795364570.831345,0.162737,0.000000,0.049562,0.000000,1.000000,0.110460,0.950000,0.707103,-0.793481,0.000000,0.021801,-6795364570.721345,0.706573,-1.118076,0.000000,0.086489,-0.784478,2.207768,0.182899,0.088254,448.133545,0.192572,-1.121714,0.000000,0.000000,0.644398,-0.003631,-0.000080,-0.003333,0.000000,0.707107,-6795364570.771345,-0.043050,3.141593,0.000319,0.707649,0.841000,0.173649,0.002317,0.707638,0.001684,0.004517,0.001696,-0.996065,12.750000
0.000307,0.006348,0.000000,0.045944,1.000000,0.173649,1.000000,-6795364570.731345,-0.000175,0.401827,0.841000,0.113212,0.009053,6.200000,0.020713,0.163778,0.000000,0.342265,359.999995,0.706556,0.996068,-0.002032,0.021801,0.638345,10.000000,304.461975,-6795364570.731345,0.163237,0.000000,0.047487,0.000000,1.000000,0.112152,0.841000,0.707104,-0.808741,0.000000,0.021801,-6795364570.671345,0.706567,-1.117629,0.000000,0.087448,-0.784478,2.207768,0.136682,0.089233,448.133545,0.165103,-1.121714,0.000000,0.000000,0.644398,-0.003420,-0.000080,-0.002666,0.000000,0.707107,-6795364570.721345,-0.054883,3.141593,0.000317,0.707655,0.841000,0.173649,0.001862,0.707644,0.001703,-0.001172,0.001706,-0.996300,12.750000
0.000313,0.006226,0.000000,0.045944,1.000000,0.185296,1.000000,-6795364570.631345,-0.000142,0.419630,0.756000,0.113092,0.009053,6.200000,0.030777,0.164783,0.000000,0.342265,359.999998,0.706545,0.996177,-0.002187,0.021801,0.667592,10.000000,303.805786,-6795364570.731345,0.164067,0.000000,0.048341,0.000000,1.000000,0.112297,0.841000,0.707105,-0.820185,0.000000,0.021374,-6795364570.621345,0.706556,-1.118442,0.000000,0.089132,-0.784478,2.164478,0.128983,0.090951,448.133545,0.151987,-1.121714,0.000000,0.000000,0.644398,-0.003304,-0.000072,-0.002547,0.000000,0.707107,-6795364570.671345,-0.070110,3.141593,0.000323,0.707666,0.756000,0.185296,0.001734,0.707655,0.001710,0.018087,0.001710,-0.996899,12.750000
0.000316,0.005737,0.000000,0.045944,1.000000,0.185296,1.000000,-6795364570.631345,0.000091,0.389111,0.756000,0.114569,0.009053,6.200000,0.034847,0.165815,0.000000,0.342265,359.999998,0.706540,0.996190,-0.003349,0.021374,0.618000,10.000000,303.805786,-6795364570.631345,0.165969,0.000000,0.050091,0.000000,1.000000,0.113669,0.756000,0.707104,-0.821457,0.000000,0.021374,-6795364570.571345,0.706551,-1.117425,0.000000,0.090035,-0.784478,2.164478,0.173492,0.091872,448.133545,0.158713,-1.121714,0.000000,0.000000,0.644398,-0.003360,-0.000072,-0.002810,0.000000,0.707107,-6795364570.621345,-0.054761,3.141593,0.000320,0.707671,0.756000,0.185296,0.002050,0.707660,0.001725,-0.011695,0.001731,-0.996487,12.750000
0.000314,0.005554,0.000000,0.045944,1.000000,0.197530,1.000000,-6795364570.531345,0.000064,0.389111,0.797000,0.116262,0.009053,6.200000,0.021829,0.167066,0.000000,0.342265,359.999999,0.706536,0.996279,-0.003155,0.021374,0.629444,10.000000,303.149628,-6795364570.631345,0.167305,0.000000,0.049257,0.000000,1.000000,0.115193,0.756000,0.707104,-0.801111,0.000000,0.019950,-6795364570.521345,0.706547,-1.118320,0.000000,0.090672,-0.784478,2.020345,0.178991,0.092522,448.124908,0.168635,-1.121714,0.000000,0.000000,0.644398,-0.003332,-0.000065,-0.003008,0.000000,0.707107,-6795364570.571345,-0.049714,3.141593,0.000319,0.707675,0.797000,0.197530,0.002145,0.707664,0.001742,-0.012626,0.001750,-0.996899,12.750000
0.000314,0.005697,0.000000,0.045944,1.000000,0.197530,1.000000,-6795364570.531345,0.000113,0.381481,0.797000,0.117677,0.009053,6.200000,0.021529,0.168386,0.000000,0.342265,360.000000,0.706534,0.996382,-0.003357,0.019950,0.638345,10.000000,303.149628,-6795364570.531345,0.168793,0.000000,0.049684,0.000000,1.000000,0.116601,0.797000,0.707103,-0.806197,0.000000,0.019950,-6795364570.471345,0.706545,-1.118564,0.000000,0.090948,-0.784478,2.020345,0.188721,0.092805,448.124908,0.170443,-1.121714,0.000000,0.000000,0.644398,-0.003344,-0.000065,-0.002980,0.000000,0.707107,-6795364570.521345,-0.042638,3.141593,0.000318,0.707677,0.797000,0.197530,0.002216,0.707666,0.001759,-0.006898,0.001768,-0.997186,12.750000
0.000318,0.005860,0.000000,0.045944,1.000000,0.211400,1.000000,-6795364570.431345,0.000094,0.400555,0.891000,0.118261,0.009053,6.200000,0.020445,0.169821,0.000000,0.342265,360.000000,0.706529,0.996369,-0.003105,0.019950,0.656148,10.000000,302.821533,-6795364570.531345,0.170057,0.000000,0.049135,0.000000,1.000000,0.117278,0.797000,0.707104,-0.804926,0.000000,0.023074,-6795364570.421345,0.706540,-1.117405,0.000000,0.091742,-0.784478,2.336653,0.181582,0.093614,448.155151,0.166400,-1.121714,0.000000,0.000000,0.644398,-0.003311,-0.000059,-0.002864,0.000000,0.707107,-6795364570.471345,-0.053338,3.141593,0.000323,0.707682,0.891000,0.211400,0.002147,0.707670,0.001772,0.007818,0.001779,-0.996537,12.750000
0.000327,0.006673,0.000000,0.045944,1.000000,0.211400,1.000000,-6795364570.431345,0.000166,0.406913,0.891000,0.117973,0.009053,6.200000,0.022756,0.171201,0.000000,0.342265,359.999999,0.706522,0.996396,-0.002879,0.023074,0.661234,10.000000,302.821533,-6795364570.431345,0.171184,0.000000,0.048911,0.000000,1.000000,0.117453,0.891000,0.707104,-0.808741,0.000000,0.023074,-6795364570.371345,0.706533,-1.117832,0.000000,0.092887,-0.784478,2.336653,0.170339,0.094783,448.155151,0.143445,-1.121714,0.000000,0.000000,0.644398,-0.003259,-0.000059,-0.002324,0.000000,0.707107,-6795364570.421345,-0.060871,3.141593,0.000330,0.707689,0.891000,0.211400,0.001936,0.707677,0.001781,0.015973,0.001785,-0.996606,12.750000
0.000334,0.005982,0.000000,0.045944,1.000000,0.222032,1.000000,-6795364570.331345,0.000281,0.408185,0.743000,0.118344,0.009053,6.200000,0.023437,0.172363,0.000000,0.342265,359.999999,0.706513,0.996418,-0.003523,0.023074,0.640889,10.000000,302.165344,-6795364570.431345,0.172773,0.000000,0.050050,0.000000,1.000000,0.117752,0.891000,0.707104,-0.808741,0.000000,0.012580,-6795364570.321345,0.706525,-1.117771,0.000000,0.094194,-0.784478,1.273917,0.192864,0.096117,448.068726,0.147391,-1.121714,0.000000,0.000000,0.644398,-0.003314,-0.000053,-0.002593,0.000000,0.707107,-6795364570.371345,-0.064602,3.141593,0.000335,0.707697,0.743000,0.222032,0.002100,0.707686,0.001790,0.004226,0.001797,-0.996615,12.750000
0.000335,0.005331,0.000000,0.045944,1.000000,0.222032,1.000000,-6795364570.331345,-0.000050,0.391654,0.743000,0.119584,0.009053,6.200000,0.030854,0.174322,0.000000,0.342265,0.000002,0.706508,0.996458,-0.002542,0.012580,0.633259,10.000000,302.165344,-6795364570.331345,0.174039,0.000000,0.048179,0.000000,1.000000,0.118591,0.743000,0.707104,-0.818913,0.000000,0.012580,-6795364570.271345,0.706520,-1.118076,0.000000,0.094979,-0.784478,1.273917,0.160136,0.096917,448.068726,0.168189,-1.121714,0.000000,0.000000,0.644398,-0.003195,-0.000053,-0.003081,0.000000,0.707107,-6795364570.321345,-0.054437,3.141593,0.000342,0.707702,0.743000,0.222032,0.002026,0.707690,0.001808,-0.005108,0.001812,-0.996757,12.750000
0.000340,0.004822,0.000000,0.045944,1.000000,0.220171,1.000000,-6795364570.231345,-0.000052,0.404370,0.129000,0.121415,0.009053,6.200000,0.052589,0.176675,0.000000,0.342265,359.999998,0.706502,0.996555,-0.003398,0.012580,0.633259,10.000000,302.493439,-6795364570.331345,0.176836,0.000000,0.050050,0.000000,1.000000,0.119952,0.743000,0.707103,-0.846889,0.000000,0.015973,-6795364570.221345,0.706514,-1.118686,0.000000,0.096041,-0.784478,1.617571,0.184708,0.098002,448.100067,0.193149,-1.121714,0.000000,0.000000,0.644398,-0.003253,-0.000047,-0.003548,0.000000,0.707107,-6795364570.271345,-0.060438,3.141593,0.000348,0.707709,0.129000,0.220171,0.002332,0.707697,0.001831,-0.007544,0.001841,-0.997225,12.750000
0.000348,0.005046,0.000000,0.045944,1.000000,0.220171,1.000000,-6795364570.231345,0.000130,0.404370,0.129000,0.122956,0.009053,6.200000,0.037750,0.178731,0.000000,0.342265,359.999999,0.706495,0.996500,-0.004127,0.015973,0.645975,10.000000,302.493439,-6795364570.231345,0.179588,0.000000,0.050742,0.000000,1.000000,0.121375,0.129000,0.707102,-0.816370,0.000000,0.015973,-6795364570.171345,0.706507,-1.117059,0.000000,0.097143,-0.784478,1.617571,0.221555,0.099126,448.100067,0.200457,-1.121714,0.000000,0.000000,0.644398,-0.003374,-0.000047,-0.003540,0.000000,0.707107,-6795364570.221345,-0.061702,3.141593,0.000352,0.707716,0.129000,0.220171,0.002604,0.707704,0.001852,0.000619,0.001867,-0.996370,12.750000
0.000350,0.006348,0.000000,0.045944,1.000000,0.224228,1.000000,-6795364570.131345,0.000135,0.423444,0.423000,0.124799,0.009053,6.200000,0.038524,0.181523,0.000000,0.342265,359.999996,0.706483,0.996567,-0.003120,0.015973,0.614185,10.000000,302.493439,-6795364570.231345,0.181732,0.000000,0.048830,0.000000,1.000000,0.123875,0.129000,0.707103,-0.824000,0.000000,0.015660,-6795364570.121345,0.706496,-1.118442,0.000000,0.098946,-0.784478,1.585854,0.191966,0.100965,448.100067,0.170083,-1.121714,0.000000,0.000000,0.644398,-0.003306,-0.000043,-0.002733,0.000000,0.707107,-6795364570.171345,-0.076375,3.141593,0.000354,0.707727,0.423000,0.224228,0.002234,0.707715,0.001885,-0.018620,0.001892,-0.996933,12.750000
0.000350,0.005249,0.000000,0.045944,1.000000,0.224228,1.000000,-6795364570.131345,0.000161,0.394197,0.423000,0.126181,0.009053,6.200000,0.019346,0.182706,0.000000,0.342265,359.999998,0.706478,0.996313,-0.003644,0.015660,0.640889,10.000000,302.493439,-6795364570.131345,0.183143,0.000000,0.050010,0.000000,1.000000,0.125117,0.423000,0.707103,-0.796024,0.000000,0.015660,-6795364570.071345,0.706490,-1.114861,0.000000,0.099878,-0.784478,1.585854,0.204476,0.101916,448.100067,0.178328,-1.121714,0.000000,0.000000,0.644398,-0.003365,-0.000043,-0.003158,0.000000,0.707107,-6795364570.121345,-0.059399,3.141593,0.000354,0.707733,0.423000,0.224228,0.002362,0.707720,0.001900,-0.006553,0.001909,-0.994896,12.750000
0.000342,0.005127,0.000000,0.045944,1.000000,0.234443,1.000000,-6795364570.031345,0.000068,0.396741,0.735000,0.129017,0.009053,6.200000,0.025139,0.184406,0.000000,0.342265,360.000000,0.706472,0.996433,-0.003459,0.015660,0.598926,10.000000,302.821533,-6795364570.131345,0.184730,0.000000,0.049623,0.000000,1.000000,0.127782,0.423000,0.707103,-0.812555,0.000000,0.019872,-6795364570.021345,0.706485,-1.118809,0.000000,0.100697,-0.784478,2.012372,0.200542,0.102752,448.138947,0.189554,-1.121714,0.000000,0.000000,0.644398,-0.003367,-0.000038,-0.003381,0.000000,0.707107,-6795364570.071345,-0.057381,3.141593,0.000348,0.707738,0.735000,0.234443,0.002407,0.707725,0.001927,-0.032210,0.001936,-0.996733,12.750000
0.000339,0.004435,0.000000,0.045944,1.000000,0.234443,1.000000,-6795364570.031345,-0.000103,0.414543,0.735000,0.130563,0.009053,6.200000,0.017000,0.185587,0.000000,0.342265,0.000000,0.706464,0.996418,-0.003376,0.019872,0.658691,10.000000,302.821533,-6795364570.031345,0.185798,0.000000,0.049521,0.000000,1.000000,0.128886,0.735000,0.707102,-0.798568,0.000000,0.019872,-6795364569.971345,0.706477,-1.117425,0.000000,0.101987,-0.784478,2.012372,0.196051,0.104068,448.138947,0.212741,-1.121714,0.000000,0.000000,0.644398,-0.003366,-0.000038,-0.003873,0.000000,0.707107,-6795364570.021345,-0.067435,3.141593,0.000348,0.707746,0.735000,0.234443,0.002523,0.707733,0.001941,0.002404,0.001952,-0.996416,12.750000
0.000341,0.005921,0.000000,0.045944,1.000000,0.252534,1.000000,-6795364569.931345,0.000099,0.370037,1.139000,0.131496,0.009053,6.200000,0.019257,0.186765,0.000000,0.342265,0.000001,0.706465,0.996367,-0.003616,0.019872,0.648518,10.000000,302.821533,-6795364570.031345,0.187119,0.000000,0.049928,0.000000,1.000000,0.130337,0.735000,0.707103,-0.804926,0.000000,0.028520,-6795364569.921345,0.706478,-1.116977,0.000000,0.101889,-0.784478,2.888144,0.204412,0.103969,448.216736,0.188315,-1.121714,0.000000,0.000000,0.644398,-0.003402,-0.000035,-0.003092,0.000000,0.707107,-6795364569.971345,-0.039651,3.141593,0.000346,0.707745,1.139000,0.252534,0.002423,0.707732,0.001957,0.004398,0.001966,-0.996060,12.750000
